url,type,name,date,size
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.cpg,file,SP_3546702_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.dbf,file,SP_3546702_USO.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.prj,file,SP_3546702_USO.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.shp,file,SP_3546702_USO.shp,14-08-2021 23:11,603 KB
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.shp.xml,txt-xml,SP_3546702_USO.shp.xml,14-08-2021 23:11,11 KB
https://geo.fbds.org.br/SP/SANTA_GERTRUDES/USO/SP_3546702_USO.shx,file,SP_3546702_USO.shx,14-08-2021 23:11,140 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.cpg,file,SP_3546801_APP.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.dbf,file,SP_3546801_APP.dbf,14-08-2021 23:11,768 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.prj,file,SP_3546801_APP.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.shp,file,SP_3546801_APP.shp,14-08-2021 23:11,3.8 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.shp.xml,txt-xml,SP_3546801_APP.shp.xml,14-08-2021 23:11,45 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP.shx,file,SP_3546801_APP.shx,14-08-2021 23:11,19 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.cpg,file,SP_3546801_APP_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.dbf,file,SP_3546801_APP_USO.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.prj,file,SP_3546801_APP_USO.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.shp,file,SP_3546801_APP_USO.shp,14-08-2021 23:11,5.2 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.shp.xml,txt-xml,SP_3546801_APP_USO.shp.xml,14-08-2021 23:11,29 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/APP/SP_3546801_APP_USO.shx,file,SP_3546801_APP_USO.shx,14-08-2021 23:11,132 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.cpg,file,SP_3546801_MASSAS_DAGUA.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.dbf,file,SP_3546801_MASSAS_DAGUA.dbf,14-08-2021 23:11,86 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.prj,file,SP_3546801_MASSAS_DAGUA.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.sbn,file,SP_3546801_MASSAS_DAGUA.sbn,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.sbx,file,SP_3546801_MASSAS_DAGUA.sbx,14-08-2021 23:11,284 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.shp,file,SP_3546801_MASSAS_DAGUA.shp,14-08-2021 23:11,751 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.shp.xml,txt-xml,SP_3546801_MASSAS_DAGUA.shp.xml,14-08-2021 23:11,26 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_MASSAS_DAGUA.shx,file,SP_3546801_MASSAS_DAGUA.shx,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.cpg,file,SP_3546801_NASCENTES.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.dbf,file,SP_3546801_NASCENTES.dbf,14-08-2021 23:11,746 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.prj,file,SP_3546801_NASCENTES.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.sbn,file,SP_3546801_NASCENTES.sbn,14-08-2021 23:11,25 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.sbx,file,SP_3546801_NASCENTES.sbx,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.shp,file,SP_3546801_NASCENTES.shp,14-08-2021 23:11,67 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.shp.xml,txt-xml,SP_3546801_NASCENTES.shp.xml,14-08-2021 23:11,31 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_NASCENTES.shx,file,SP_3546801_NASCENTES.shx,14-08-2021 23:11,19 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.cpg,file,SP_3546801_RIOS_DUPLOS.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.dbf,file,SP_3546801_RIOS_DUPLOS.dbf,14-08-2021 23:11,11 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.prj,file,SP_3546801_RIOS_DUPLOS.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.sbn,file,SP_3546801_RIOS_DUPLOS.sbn,14-08-2021 23:11,460 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.sbx,file,SP_3546801_RIOS_DUPLOS.sbx,14-08-2021 23:11,148 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.shp,file,SP_3546801_RIOS_DUPLOS.shp,14-08-2021 23:11,13 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.shp.xml,txt-xml,SP_3546801_RIOS_DUPLOS.shp.xml,14-08-2021 23:11,20 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_DUPLOS.shx,file,SP_3546801_RIOS_DUPLOS.shx,14-08-2021 23:11,356 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.cpg,file,SP_3546801_RIOS_SIMPLES.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.dbf,file,SP_3546801_RIOS_SIMPLES.dbf,14-08-2021 23:11,550 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.prj,file,SP_3546801_RIOS_SIMPLES.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.sbn,file,SP_3546801_RIOS_SIMPLES.sbn,14-08-2021 23:11,132 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.sbx,file,SP_3546801_RIOS_SIMPLES.sbx,14-08-2021 23:11,116 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.shp,file,SP_3546801_RIOS_SIMPLES.shp,14-08-2021 23:11,905 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.shp.xml,txt-xml,SP_3546801_RIOS_SIMPLES.shp.xml,14-08-2021 23:11,29 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/HIDROGRAFIA/SP_3546801_RIOS_SIMPLES.shx,file,SP_3546801_RIOS_SIMPLES.shx,14-08-2021 23:11,108 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/MAPAS/SP_3546801_APP.jpg,img-jpg,SP_3546801_APP.jpg,01-02-2018 23:54,4.2 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/MAPAS/SP_3546801_HIDROGRAFIA.jpg,img-jpg,SP_3546801_HIDROGRAFIA.jpg,01-02-2018 23:54,4.6 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/MAPAS/SP_3546801_RGB532.jpg,img-jpg,SP_3546801_RGB532.jpg,01-02-2018 23:54,4.3 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/MAPAS/SP_3546801_USO_DO_SOLO.jpg,img-jpg,SP_3546801_USO_DO_SOLO.jpg,01-02-2018 23:54,3.5 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/MAPAS/Thumbs.db,file,Thumbs.db,06-08-2021 02:00,83 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.cpg,file,SP_3546801_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.dbf,file,SP_3546801_USO.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.prj,file,SP_3546801_USO.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.shp,file,SP_3546801_USO.shp,14-08-2021 23:12,6.9 MB
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.shp.xml,txt-xml,SP_3546801_USO.shp.xml,14-08-2021 23:11,27 KB
https://geo.fbds.org.br/SP/SANTA_ISABEL/USO/SP_3546801_USO.shx,file,SP_3546801_USO.shx,14-08-2021 23:11,140 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.cpg,file,SP_3546900_APP.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.dbf,file,SP_3546900_APP.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.prj,file,SP_3546900_APP.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.shp,file,SP_3546900_APP.shp,14-08-2021 23:11,152 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.shp.xml,txt-xml,SP_3546900_APP.shp.xml,14-08-2021 23:11,64 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP.shx,file,SP_3546900_APP.shx,14-08-2021 23:11,140 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.cpg,file,SP_3546900_APP_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.dbf,file,SP_3546900_APP_USO.dbf,14-08-2021 23:11,1 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.prj,file,SP_3546900_APP_USO.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.shp,file,SP_3546900_APP_USO.shp,14-08-2021 23:11,703 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.shp.xml,txt-xml,SP_3546900_APP_USO.shp.xml,14-08-2021 23:11,22 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/APP/SP_3546900_APP_USO.shx,file,SP_3546900_APP_USO.shx,14-08-2021 23:11,124 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.cpg,file,SP_3546900_MASSAS_DAGUA.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.dbf,file,SP_3546900_MASSAS_DAGUA.dbf,14-08-2021 23:11,22 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.prj,file,SP_3546900_MASSAS_DAGUA.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.shp,file,SP_3546900_MASSAS_DAGUA.shp,14-08-2021 23:11,27 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.shp.xml,txt-xml,SP_3546900_MASSAS_DAGUA.shp.xml,14-08-2021 23:11,42 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_MASSAS_DAGUA.shx,file,SP_3546900_MASSAS_DAGUA.shx,14-08-2021 23:11,556 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.cpg,file,SP_3546900_NASCENTES.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.dbf,file,SP_3546900_NASCENTES.dbf,14-08-2021 23:11,10 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.prj,file,SP_3546900_NASCENTES.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.shp,file,SP_3546900_NASCENTES.shp,14-08-2021 23:11,940 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.shp.xml,txt-xml,SP_3546900_NASCENTES.shp.xml,14-08-2021 23:11,11 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_NASCENTES.shx,file,SP_3546900_NASCENTES.shx,14-08-2021 23:11,340 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.cpg,file,SP_3546900_RIOS_DUPLOS.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.dbf,file,SP_3546900_RIOS_DUPLOS.dbf,14-08-2021 23:11,500 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.prj,file,SP_3546900_RIOS_DUPLOS.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.sbn,file,SP_3546900_RIOS_DUPLOS.sbn,14-08-2021 23:11,132 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.sbx,file,SP_3546900_RIOS_DUPLOS.sbx,14-08-2021 23:11,116 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.shp,file,SP_3546900_RIOS_DUPLOS.shp,14-08-2021 23:11,24 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.shp.xml,txt-xml,SP_3546900_RIOS_DUPLOS.shp.xml,14-08-2021 23:11,22 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_DUPLOS.shx,file,SP_3546900_RIOS_DUPLOS.shx,14-08-2021 23:11,108 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.cpg,file,SP_3546900_RIOS_SIMPLES.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.dbf,file,SP_3546900_RIOS_SIMPLES.dbf,14-08-2021 23:11,550 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.prj,file,SP_3546900_RIOS_SIMPLES.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.shp,file,SP_3546900_RIOS_SIMPLES.shp,14-08-2021 23:11,93 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.shp.xml,txt-xml,SP_3546900_RIOS_SIMPLES.shp.xml,14-08-2021 23:11,24 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/HIDROGRAFIA/SP_3546900_RIOS_SIMPLES.shx,file,SP_3546900_RIOS_SIMPLES.shx,14-08-2021 23:11,108 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/MAPAS/SP_3546900_APP.jpg,img-jpg,SP_3546900_APP.jpg,01-02-2018 23:55,3.0 MB
https://geo.fbds.org.br/SP/SANTA_LUCIA/MAPAS/SP_3546900_HIDROGRAFIA.jpg,img-jpg,SP_3546900_HIDROGRAFIA.jpg,01-02-2018 23:55,3.0 MB
https://geo.fbds.org.br/SP/SANTA_LUCIA/MAPAS/SP_3546900_RGB532.jpg,img-jpg,SP_3546900_RGB532.jpg,01-02-2018 23:55,4.4 MB
https://geo.fbds.org.br/SP/SANTA_LUCIA/MAPAS/SP_3546900_USO_DO_SOLO.jpg,img-jpg,SP_3546900_USO_DO_SOLO.jpg,01-02-2018 23:55,3.2 MB
https://geo.fbds.org.br/SP/SANTA_LUCIA/MAPAS/Thumbs.db,file,Thumbs.db,06-08-2021 02:00,32 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.cpg,file,SP_3546900_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.dbf,file,SP_3546900_USO.dbf,14-08-2021 23:12,2 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.prj,file,SP_3546900_USO.prj,14-08-2021 23:11,418 B
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.shp,file,SP_3546900_USO.shp,14-08-2021 23:12,1.9 MB
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.shp.xml,txt-xml,SP_3546900_USO.shp.xml,14-08-2021 23:11,22 KB
https://geo.fbds.org.br/SP/SANTA_LUCIA/USO/SP_3546900_USO.shx,file,SP_3546900_USO.shx,14-08-2021 23:11,140 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.cpg,file,SP_3547007_APP.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.dbf,file,SP_3547007_APP.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.prj,file,SP_3547007_APP.prj,14-08-2021 23:11,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.shp,file,SP_3547007_APP.shp,14-08-2021 23:12,705 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.shp.xml,txt-xml,SP_3547007_APP.shp.xml,14-08-2021 23:11,48 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP.shx,file,SP_3547007_APP.shx,14-08-2021 23:11,132 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.cpg,file,SP_3547007_APP_USO.cpg,14-08-2021 23:11,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.dbf,file,SP_3547007_APP_USO.dbf,14-08-2021 23:11,2 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.prj,file,SP_3547007_APP_USO.prj,14-08-2021 23:11,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.shp,file,SP_3547007_APP_USO.shp,14-08-2021 23:12,2.6 MB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.shp.xml,txt-xml,SP_3547007_APP_USO.shp.xml,14-08-2021 23:12,23 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/APP/SP_3547007_APP_USO.shx,file,SP_3547007_APP_USO.shx,14-08-2021 23:12,140 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.cpg,file,SP_3547007_MASSAS_DAGUA.cpg,14-08-2021 23:12,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.dbf,file,SP_3547007_MASSAS_DAGUA.dbf,14-08-2021 23:12,41 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.prj,file,SP_3547007_MASSAS_DAGUA.prj,14-08-2021 23:12,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.shp,file,SP_3547007_MASSAS_DAGUA.shp,14-08-2021 23:12,120 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.shp.xml,txt-xml,SP_3547007_MASSAS_DAGUA.shp.xml,14-08-2021 23:12,24 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_MASSAS_DAGUA.shx,file,SP_3547007_MASSAS_DAGUA.shx,14-08-2021 23:12,972 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.cpg,file,SP_3547007_NASCENTES.cpg,14-08-2021 23:12,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.dbf,file,SP_3547007_NASCENTES.dbf,14-08-2021 23:12,81 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.prj,file,SP_3547007_NASCENTES.prj,14-08-2021 23:12,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.shp,file,SP_3547007_NASCENTES.shp,14-08-2021 23:12,7 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.shp.xml,txt-xml,SP_3547007_NASCENTES.shp.xml,14-08-2021 23:12,12 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_NASCENTES.shx,file,SP_3547007_NASCENTES.shx,14-08-2021 23:12,2 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.cpg,file,SP_3547007_RIOS_DUPLOS.cpg,14-08-2021 23:12,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.dbf,file,SP_3547007_RIOS_DUPLOS.dbf,14-08-2021 23:12,500 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.prj,file,SP_3547007_RIOS_DUPLOS.prj,14-08-2021 23:12,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.sbn,file,SP_3547007_RIOS_DUPLOS.sbn,14-08-2021 23:12,132 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.sbx,file,SP_3547007_RIOS_DUPLOS.sbx,14-08-2021 23:12,116 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.shp,file,SP_3547007_RIOS_DUPLOS.shp,14-08-2021 23:12,33 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.shp.xml,txt-xml,SP_3547007_RIOS_DUPLOS.shp.xml,14-08-2021 23:12,21 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_DUPLOS.shx,file,SP_3547007_RIOS_DUPLOS.shx,14-08-2021 23:12,108 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.cpg,file,SP_3547007_RIOS_SIMPLES.cpg,14-08-2021 23:12,5 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.dbf,file,SP_3547007_RIOS_SIMPLES.dbf,14-08-2021 23:12,550 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.prj,file,SP_3547007_RIOS_SIMPLES.prj,14-08-2021 23:12,403 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.shp,file,SP_3547007_RIOS_SIMPLES.shp,14-08-2021 23:12,3.5 MB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.shp.xml,txt-xml,SP_3547007_RIOS_SIMPLES.shp.xml,14-08-2021 23:12,23 KB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/HIDROGRAFIA/SP_3547007_RIOS_SIMPLES.shx,file,SP_3547007_RIOS_SIMPLES.shx,14-08-2021 23:12,108 B
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/MAPAS/SP_3547007_APP.jpg,img-jpg,SP_3547007_APP.jpg,01-02-2018 23:55,4.3 MB
https://geo.fbds.org.br/SP/SANTA_MARIA_DA_SERRA/MAPAS/SP_3547007_HIDROGRAFIA.jpg,img-jpg,SP_3547007_HIDROGRAFIA.jpg,01-02-2018 23:56,4.6 MB
